entity_id,entity_name,model_id,template,is_refusal,score,cohort
artifact_universal_approximation_theorem,"Universal Approximation Theorem",mistral-medium-3.1,T0,0,0.5000,research_paper
artifact_universal_approximation_theorem,"Universal Approximation Theorem",mistral-small-24b,T0,0,0.7500,research_paper
artifact_universal_approximation_theorem,"Universal Approximation Theorem",ministral-3b,T0,0,0.3000,research_paper
artifact_universal_approximation_theorem,"Universal Approximation Theorem",gpt-oss-20b-think,T0,0,0.7000,research_paper
artifact_universal_approximation_theorem,"Universal Approximation Theorem",gemma-3-12b,T0,0,0.6000,research_paper
artifact_universal_approximation_theorem,"Universal Approximation Theorem",minimax-m2.7-think,T0,0,0.7000,research_paper
artifact_universal_approximation_theorem,"Universal Approximation Theorem",llama-3.1-8b,T0,0,0.6000,research_paper
artifact_universal_approximation_theorem,"Universal Approximation Theorem",llama-3.2-1b,T0,0,0.3500,research_paper
artifact_universal_approximation_theorem,"Universal Approximation Theorem",qwen3-8b-think,T0,0,0.5000,research_paper
artifact_universal_approximation_theorem,"Universal Approximation Theorem",glm-4.7-think,T0,0,0.6000,research_paper
artifact_universal_approximation_theorem,"Universal Approximation Theorem",gemma-3-4b,T0,0,0.7000,research_paper
artifact_universal_approximation_theorem,"Universal Approximation Theorem",glm-5.1-think,T0,0,0.6000,research_paper
artifact_universal_approximation_theorem,"Universal Approximation Theorem",ernie-4.5-300b-a47b,T0,0,0.5000,research_paper
artifact_universal_approximation_theorem,"Universal Approximation Theorem",qwen3.5-397b-a17b-think,T0,0,0.7000,research_paper
artifact_cormen_algorithms_textbook,"Cormen Algorithms textbook",gpt-5.4,T0,0,0.5000,research_paper
artifact_cormen_algorithms_textbook,"Cormen Algorithms textbook",gpt-5.3,T0,0,0.5000,research_paper
artifact_cormen_algorithms_textbook,"Cormen Algorithms textbook",gpt-5.5-think,T0,0,0.5000,research_paper
artifact_cormen_algorithms_textbook,"Cormen Algorithms textbook",claude-sonnet-4.6-think,T0,0,0.5000,research_paper
artifact_cormen_algorithms_textbook,"Cormen Algorithms textbook",claude-opus-4.6-think,T0,0,0.5000,research_paper
artifact_cormen_algorithms_textbook,"Cormen Algorithms textbook",gemini-3-flash-think,T0,0,0.5000,research_paper
artifact_cormen_algorithms_textbook,"Cormen Algorithms textbook",grok-4.20-think,T0,0,0.5000,research_paper
artifact_cormen_algorithms_textbook,"Cormen Algorithms textbook",kimi-k2,T0,0,0.5000,research_paper
artifact_cormen_algorithms_textbook,"Cormen Algorithms textbook",llama-4-maverick,T0,0,0.6000,research_paper
artifact_cormen_algorithms_textbook,"Cormen Algorithms textbook",gemini-2.5-pro-think,T0,0,0.5000,research_paper
artifact_cormen_algorithms_textbook,"Cormen Algorithms textbook",mistral-large,T0,0,0.5000,research_paper
artifact_cormen_algorithms_textbook,"Cormen Algorithms textbook",deepseek-v4-pro-think,T0,0,0.7000,research_paper
artifact_cormen_algorithms_textbook,"Cormen Algorithms textbook",gemini-3.1-pro,T0,0,0.5000,research_paper
artifact_cormen_algorithms_textbook,"Cormen Algorithms textbook",deepseek-v3.2-think,T0,0,0.5000,research_paper
artifact_cormen_algorithms_textbook,"Cormen Algorithms textbook",deepseek-v4-flash-think,T0,0,0.5000,research_paper
artifact_cormen_algorithms_textbook,"Cormen Algorithms textbook",grok-4,T0,0,0.5000,research_paper
artifact_cormen_algorithms_textbook,"Cormen Algorithms textbook",mistral-medium-3.1,T0,0,0.5000,research_paper
artifact_cormen_algorithms_textbook,"Cormen Algorithms textbook",gemma-4-31b,T0,0,0.5000,research_paper
artifact_cormen_algorithms_textbook,"Cormen Algorithms textbook",glm-4-32b,T0,0,0.5000,research_paper
artifact_cormen_algorithms_textbook,"Cormen Algorithms textbook",llama-3.2-1b,T0,0,0.4000,research_paper
artifact_cormen_algorithms_textbook,"Cormen Algorithms textbook",mistral-small-24b,T0,0,0.4500,research_paper
artifact_cormen_algorithms_textbook,"Cormen Algorithms textbook",glm-5.1-think,T0,0,0.5000,research_paper
artifact_cormen_algorithms_textbook,"Cormen Algorithms textbook",qwen3-8b-think,T0,0,0.5000,research_paper
artifact_cormen_algorithms_textbook,"Cormen Algorithms textbook",gemma-3-4b,T0,0,0.5000,research_paper
artifact_cormen_algorithms_textbook,"Cormen Algorithms textbook",phi-4,T0,0,0.5000,research_paper
artifact_cormen_algorithms_textbook,"Cormen Algorithms textbook",ernie-4.5-300b-a47b,T0,0,0.7000,research_paper
artifact_cormen_algorithms_textbook,"Cormen Algorithms textbook",llama-3.1-8b,T0,0,0.5000,research_paper
artifact_cormen_algorithms_textbook,"Cormen Algorithms textbook",glm-4.7-think,T0,0,0.5000,research_paper
artifact_cormen_algorithms_textbook,"Cormen Algorithms textbook",qwen3-32b-think,T0,0,0.5000,research_paper
artifact_cormen_algorithms_textbook,"Cormen Algorithms textbook",llama-3.3-70b,T0,0,0.7000,research_paper
artifact_cormen_algorithms_textbook,"Cormen Algorithms textbook",minimax-m2.7-think,T0,0,0.5000,research_paper
artifact_cormen_algorithms_textbook,"Cormen Algorithms textbook",ministral-3b,T0,0,0.2000,research_paper
artifact_cormen_algorithms_textbook,"Cormen Algorithms textbook",qwen3-235b-a22b-think,T0,0,0.5000,research_paper
artifact_cormen_algorithms_textbook,"Cormen Algorithms textbook",qwen3.5-397b-a17b-think,T0,0,0.5000,research_paper
artifact_cormen_algorithms_textbook,"Cormen Algorithms textbook",kimi-k2.6-think,T0,0,0.5000,research_paper
artifact_cormen_algorithms_textbook,"Cormen Algorithms textbook",gemma-3-12b,T0,0,0.5000,research_paper
artifact_cormen_algorithms_textbook,"Cormen Algorithms textbook",gpt-oss-20b-think,T0,0,0.1600,research_paper
artifact_deepseek_math_paper,"DeepSeek-Math paper",gpt-5.4,T0,0,0.6000,research_paper
artifact_deepseek_math_paper,"DeepSeek-Math paper",gpt-5.3,T0,0,1.0000,research_paper
artifact_deepseek_math_paper,"DeepSeek-Math paper",gemini-3-flash-think,T0,0,0.7000,research_paper
artifact_deepseek_math_paper,"DeepSeek-Math paper",claude-sonnet-4.6-think,T0,0,1.0000,research_paper
artifact_deepseek_math_paper,"DeepSeek-Math paper",claude-opus-4.6-think,T0,0,0.8000,research_paper
artifact_deepseek_math_paper,"DeepSeek-Math paper",grok-4.20-think,T0,0,0.7000,research_paper
artifact_deepseek_math_paper,"DeepSeek-Math paper",gemini-3.1-pro,T0,0,0.6000,research_paper
artifact_deepseek_math_paper,"DeepSeek-Math paper",llama-4-maverick,T0,0,0.6000,research_paper
artifact_deepseek_math_paper,"DeepSeek-Math paper",gpt-5.5-think,T0,0,0.5000,research_paper
artifact_deepseek_math_paper,"DeepSeek-Math paper",mistral-large,T0,0,0.0000,research_paper
artifact_deepseek_math_paper,"DeepSeek-Math paper",deepseek-v3.2-think,T0,0,0.6000,research_paper
artifact_deepseek_math_paper,"DeepSeek-Math paper",qwen3-32b-think,T0,1,0.0000,research_paper
artifact_deepseek_math_paper,"DeepSeek-Math paper",gemini-2.5-pro-think,T0,0,0.7000,research_paper
artifact_deepseek_math_paper,"DeepSeek-Math paper",llama-3.1-8b,T0,1,0.0000,research_paper
artifact_deepseek_math_paper,"DeepSeek-Math paper",kimi-k2.6-think,T0,0,1.0000,research_paper
artifact_deepseek_math_paper,"DeepSeek-Math paper",mistral-medium-3.1,T0,0,0.6000,research_paper
artifact_deepseek_math_paper,"DeepSeek-Math paper",glm-4-32b,T0,0,0.6000,research_paper
artifact_deepseek_math_paper,"DeepSeek-Math paper",deepseek-v4-flash-think,T0,0,0.7500,research_paper
artifact_deepseek_math_paper,"DeepSeek-Math paper",qwen3-235b-a22b-think,T0,0,0.0000,research_paper
artifact_deepseek_math_paper,"DeepSeek-Math paper",phi-4,T0,0,0.0000,research_paper
artifact_deepseek_math_paper,"DeepSeek-Math paper",llama-3.3-70b,T0,0,0.0000,research_paper
artifact_deepseek_math_paper,"DeepSeek-Math paper",kimi-k2,T0,0,0.7000,research_paper
artifact_deepseek_math_paper,"DeepSeek-Math paper",mistral-small-24b,T0,0,0.0000,research_paper
artifact_deepseek_math_paper,"DeepSeek-Math paper",qwen3-8b-think,T0,0,0.0000,research_paper
artifact_deepseek_math_paper,"DeepSeek-Math paper",llama-3.2-1b,T0,0,0.0000,research_paper
artifact_deepseek_math_paper,"DeepSeek-Math paper",gemma-3-12b,T0,0,0.6000,research_paper
artifact_deepseek_math_paper,"DeepSeek-Math paper",grok-4,T0,0,0.6000,research_paper
artifact_deepseek_math_paper,"DeepSeek-Math paper",gemma-4-31b,T0,0,0.4000,research_paper
artifact_deepseek_math_paper,"DeepSeek-Math paper",glm-5.1-think,T0,0,0.7000,research_paper
artifact_deepseek_math_paper,"DeepSeek-Math paper",ernie-4.5-300b-a47b,T0,0,0.6000,research_paper
artifact_deepseek_math_paper,"DeepSeek-Math paper",ministral-3b,T0,0,0.6000,research_paper
artifact_deepseek_math_paper,"DeepSeek-Math paper",gemma-3-4b,T0,0,0.6000,research_paper
artifact_deepseek_math_paper,"DeepSeek-Math paper",minimax-m2.7-think,T0,1,0.0000,research_paper
artifact_deepseek_math_paper,"DeepSeek-Math paper",gpt-oss-20b-think,T0,1,0.0000,research_paper
artifact_deepseek_math_paper,"DeepSeek-Math paper",glm-4.7-think,T0,0,0.6000,research_paper
artifact_deepseek_math_paper,"DeepSeek-Math paper",qwen3.5-397b-a17b-think,T0,0,0.6000,research_paper
artifact_scipy,"SciPy",gpt-5.4,T0,0,0.2000,oss_project
artifact_scipy,"SciPy",gpt-5.5-think,T0,0,0.3000,oss_project
artifact_scipy,"SciPy",gemini-3-flash-think,T0,0,0.4000,oss_project
artifact_scipy,"SciPy",gpt-5.3,T0,0,0.3000,oss_project
artifact_scipy,"SciPy",claude-sonnet-4.6-think,T0,0,0.6000,oss_project
artifact_scipy,"SciPy",claude-opus-4.6-think,T0,0,0.6000,oss_project
artifact_scipy,"SciPy",kimi-k2,T0,0,0.6000,oss_project
artifact_scipy,"SciPy",grok-4.20-think,T0,0,0.2000,oss_project
artifact_scipy,"SciPy",gemini-3.1-pro,T0,0,0.3000,oss_project
artifact_scipy,"SciPy",mistral-large,T0,0,0.2000,oss_project
artifact_scipy,"SciPy",mistral-medium-3.1,T0,0,0.5000,oss_project
artifact_scipy,"SciPy",llama-4-maverick,T0,0,0.4000,oss_project
artifact_scipy,"SciPy",glm-4-32b,T0,0,0.2000,oss_project
artifact_scipy,"SciPy",deepseek-v4-pro-think,T0,0,0.4000,oss_project
artifact_scipy,"SciPy",llama-3.3-70b,T0,0,0.2000,oss_project
artifact_scipy,"SciPy",glm-5.1-think,T0,0,0.4000,oss_project
artifact_scipy,"SciPy",qwen3-32b-think,T0,0,0.4000,oss_project
artifact_scipy,"SciPy",gemma-3-12b,T0,0,0.3000,oss_project
artifact_scipy,"SciPy",gemma-4-31b,T0,0,0.2000,oss_project
artifact_scipy,"SciPy",qwen3-8b-think,T0,0,0.2000,oss_project
artifact_scipy,"SciPy",phi-4,T0,0,0.2000,oss_project
artifact_scipy,"SciPy",qwen3-235b-a22b-think,T0,0,0.4000,oss_project
artifact_scipy,"SciPy",gemini-2.5-pro-think,T0,0,0.2000,oss_project
artifact_scipy,"SciPy",mistral-small-24b,T0,0,0.2000,oss_project
artifact_scipy,"SciPy",llama-3.1-8b,T0,0,0.2000,oss_project
artifact_scipy,"SciPy",deepseek-v4-flash-think,T0,0,0.4000,oss_project
artifact_scipy,"SciPy",gemma-3-4b,T0,0,0.3000,oss_project
artifact_scipy,"SciPy",llama-3.2-1b,T0,0,0.0800,oss_project
artifact_scipy,"SciPy",ernie-4.5-300b-a47b,T0,0,0.3000,oss_project
artifact_scipy,"SciPy",ministral-3b,T0,0,0.2000,oss_project
artifact_scipy,"SciPy",minimax-m2.7-think,T0,0,0.4000,oss_project
artifact_scipy,"SciPy",deepseek-v3.2-think,T0,0,0.2000,oss_project
artifact_scipy,"SciPy",grok-4,T0,0,0.4000,oss_project
artifact_scipy,"SciPy",glm-4.7-think,T0,0,0.4000,oss_project
artifact_scipy,"SciPy",gpt-oss-20b-think,T0,0,0.4000,oss_project
artifact_scipy,"SciPy",kimi-k2.6-think,T0,0,0.6000,oss_project
artifact_scipy,"SciPy",qwen3.5-397b-a17b-think,T0,0,0.4000,oss_project
artifact_fastai,"FastAI",gpt-5.4,T0,0,1.0000,oss_project
artifact_fastai,"FastAI",gpt-5.5-think,T0,0,0.7000,oss_project
artifact_fastai,"FastAI",gpt-5.3,T0,0,0.7000,oss_project
artifact_fastai,"FastAI",claude-sonnet-4.6-think,T0,0,1.0000,oss_project
artifact_fastai,"FastAI",gemini-3-flash-think,T0,0,0.5000,oss_project
artifact_fastai,"FastAI",claude-opus-4.6-think,T0,0,0.6000,oss_project
artifact_fastai,"FastAI",gemini-3.1-pro,T0,0,0.7000,oss_project
artifact_fastai,"FastAI",grok-4.20-think,T0,0,0.7000,oss_project
artifact_fastai,"FastAI",kimi-k2,T0,0,0.8000,oss_project
artifact_fastai,"FastAI",gemini-2.5-pro-think,T0,0,0.6000,oss_project
artifact_fastai,"FastAI",glm-4-32b,T0,0,0.6000,oss_project
artifact_fastai,"FastAI",mistral-medium-3.1,T0,0,0.8500,oss_project
artifact_fastai,"FastAI",llama-4-maverick,T0,0,0.5000,oss_project
artifact_fastai,"FastAI",mistral-large,T0,0,0.5000,oss_project
artifact_fastai,"FastAI",deepseek-v4-flash-think,T0,0,0.6000,oss_project
artifact_fastai,"FastAI",kimi-k2.6-think,T0,0,0.7000,oss_project
artifact_fastai,"FastAI",qwen3-235b-a22b-think,T0,0,0.6000,oss_project
artifact_fastai,"FastAI",grok-4,T0,0,0.6000,oss_project
artifact_fastai,"FastAI",qwen3-8b-think,T0,0,0.6000,oss_project
artifact_fastai,"FastAI",deepseek-v4-pro-think,T0,0,0.7000,oss_project
artifact_fastai,"FastAI",gemma-3-12b,T0,0,0.5000,oss_project
artifact_fastai,"FastAI",llama-3.3-70b,T0,0,0.7000,oss_project
artifact_fastai,"FastAI",qwen3-32b-think,T0,0,0.8000,oss_project
artifact_fastai,"FastAI",gemma-4-31b,T0,0,0.6000,oss_project
artifact_fastai,"FastAI",mistral-small-24b,T0,0,0.6000,oss_project
artifact_fastai,"FastAI",llama-3.2-1b,T0,0,0.4900,oss_project
artifact_fastai,"FastAI",minimax-m2.7-think,T0,0,0.7000,oss_project
artifact_fastai,"FastAI",phi-4,T0,0,0.7000,oss_project
artifact_fastai,"FastAI",ernie-4.5-300b-a47b,T0,0,0.7000,oss_project
artifact_fastai,"FastAI",gemma-3-4b,T0,0,0.6000,oss_project
artifact_fastai,"FastAI",ministral-3b,T0,0,0.7000,oss_project
artifact_fastai,"FastAI",llama-3.1-8b,T0,0,0.4000,oss_project
artifact_fastai,"FastAI",glm-5.1-think,T0,0,0.6000,oss_project
artifact_fastai,"FastAI",glm-4.7-think,T0,0,0.7000,oss_project
artifact_fastai,"FastAI",gpt-oss-20b-think,T0,0,0.6000,oss_project
artifact_fastai,"FastAI",deepseek-v3.2-think,T0,0,0.6000,oss_project
artifact_fastai,"FastAI",qwen3.5-397b-a17b-think,T0,0,0.6000,oss_project
artifact_deepseek_math_paper,"DeepSeek-Math paper",deepseek-v4-pro-think,T0,1,0.0000,research_paper
artifact_onnx_runtime,"ONNX Runtime",gpt-5.4,T0,0,0.6000,oss_project
artifact_onnx_runtime,"ONNX Runtime",gpt-5.5-think,T0,0,0.5000,oss_project
artifact_onnx_runtime,"ONNX Runtime",gpt-5.3,T0,0,0.5000,oss_project
artifact_onnx_runtime,"ONNX Runtime",claude-opus-4.6-think,T0,0,0.7000,oss_project
artifact_onnx_runtime,"ONNX Runtime",claude-sonnet-4.6-think,T0,0,0.7000,oss_project
artifact_onnx_runtime,"ONNX Runtime",gemini-3.1-pro,T0,0,0.4000,oss_project
artifact_onnx_runtime,"ONNX Runtime",grok-4,T0,0,0.8000,oss_project
artifact_onnx_runtime,"ONNX Runtime",grok-4.20-think,T0,0,0.8000,oss_project
artifact_onnx_runtime,"ONNX Runtime",gemini-3-flash-think,T0,0,0.5000,oss_project
artifact_onnx_runtime,"ONNX Runtime",llama-4-maverick,T0,0,0.5000,oss_project
artifact_onnx_runtime,"ONNX Runtime",kimi-k2,T0,0,0.4000,oss_project
artifact_onnx_runtime,"ONNX Runtime",gemini-2.5-pro-think,T0,0,0.4000,oss_project
artifact_onnx_runtime,"ONNX Runtime",mistral-large,T0,0,0.4000,oss_project
artifact_onnx_runtime,"ONNX Runtime",glm-5.1-think,T0,0,0.5000,oss_project
artifact_onnx_runtime,"ONNX Runtime",llama-3.3-70b,T0,0,0.5000,oss_project
artifact_onnx_runtime,"ONNX Runtime",deepseek-v4-flash-think,T0,0,0.3000,oss_project
artifact_onnx_runtime,"ONNX Runtime",mistral-medium-3.1,T0,0,0.8000,oss_project
artifact_onnx_runtime,"ONNX Runtime",qwen3-235b-a22b-think,T0,0,0.6000,oss_project
artifact_onnx_runtime,"ONNX Runtime",glm-4.7-think,T0,0,0.5000,oss_project
artifact_onnx_runtime,"ONNX Runtime",deepseek-v4-pro-think,T0,0,0.5000,oss_project
artifact_onnx_runtime,"ONNX Runtime",glm-4-32b,T0,0,0.4000,oss_project
artifact_onnx_runtime,"ONNX Runtime",phi-4,T0,0,0.5000,oss_project
artifact_onnx_runtime,"ONNX Runtime",qwen3-32b-think,T0,0,0.3000,oss_project
artifact_onnx_runtime,"ONNX Runtime",mistral-small-24b,T0,0,0.5000,oss_project
artifact_onnx_runtime,"ONNX Runtime",gpt-oss-20b-think,T0,0,0.5000,oss_project
artifact_onnx_runtime,"ONNX Runtime",llama-3.2-1b,T0,0,0.3000,oss_project
artifact_onnx_runtime,"ONNX Runtime",gemma-3-12b,T0,0,0.4000,oss_project
artifact_onnx_runtime,"ONNX Runtime",ministral-3b,T0,0,0.4000,oss_project
artifact_onnx_runtime,"ONNX Runtime",kimi-k2.6-think,T0,0,0.7000,oss_project
artifact_onnx_runtime,"ONNX Runtime",qwen3-8b-think,T0,0,0.4000,oss_project
artifact_onnx_runtime,"ONNX Runtime",gemma-4-31b,T0,0,0.4000,oss_project
artifact_onnx_runtime,"ONNX Runtime",llama-3.1-8b,T0,0,0.5000,oss_project
artifact_onnx_runtime,"ONNX Runtime",ernie-4.5-300b-a47b,T0,0,0.4000,oss_project
artifact_onnx_runtime,"ONNX Runtime",gemma-3-4b,T0,0,0.2000,oss_project
artifact_onnx_runtime,"ONNX Runtime",deepseek-v3.2-think,T0,0,0.5000,oss_project
artifact_onnx_runtime,"ONNX Runtime",minimax-m2.7-think,T0,0,0.6000,oss_project
artifact_onnx_runtime,"ONNX Runtime",qwen3.5-397b-a17b-think,T0,0,0.7000,oss_project
artifact_numba,"Numba",gpt-5.5-think,T0,0,0.2000,oss_project
artifact_numba,"Numba",gpt-5.4,T0,0,0.4000,oss_project
artifact_numba,"Numba",claude-sonnet-4.6-think,T0,0,0.4000,oss_project
artifact_numba,"Numba",gpt-5.3,T0,0,0.4000,oss_project
artifact_numba,"Numba",claude-opus-4.6-think,T0,0,0.6000,oss_project
artifact_numba,"Numba",gemini-3.1-pro,T0,0,0.4000,oss_project
artifact_numba,"Numba",grok-4.20-think,T0,0,0.5000,oss_project
artifact_numba,"Numba",mistral-large,T0,0,0.4000,oss_project
artifact_numba,"Numba",grok-4,T0,0,0.7000,oss_project
artifact_numba,"Numba",llama-4-maverick,T0,0,0.2000,oss_project
artifact_numba,"Numba",qwen3-235b-a22b-think,T0,0,0.4000,oss_project
artifact_numba,"Numba",qwen3-32b-think,T0,0,0.6000,oss_project
artifact_numba,"Numba",deepseek-v4-pro-think,T0,0,0.4000,oss_project
artifact_numba,"Numba",glm-4-32b,T0,0,0.2000,oss_project
artifact_numba,"Numba",gemini-2.5-pro-think,T0,0,0.4000,oss_project
artifact_numba,"Numba",gemini-3-flash-think,T0,0,0.7000,oss_project
artifact_numba,"Numba",llama-3.3-70b,T0,0,0.4000,oss_project
artifact_numba,"Numba",deepseek-v4-flash-think,T0,0,0.5000,oss_project
artifact_numba,"Numba",mistral-medium-3.1,T0,0,0.4000,oss_project
artifact_numba,"Numba",deepseek-v3.2-think,T0,0,0.4000,oss_project
artifact_numba,"Numba",phi-4,T0,0,0.4000,oss_project
artifact_numba,"Numba",llama-3.2-1b,T0,0,0.2000,oss_project
artifact_numba,"Numba",gemma-4-31b,T0,0,0.4000,oss_project
artifact_numba,"Numba",kimi-k2,T0,0,0.4000,oss_project
artifact_numba,"Numba",glm-5.1-think,T0,0,0.5000,oss_project
artifact_numba,"Numba",qwen3-8b-think,T0,0,0.2000,oss_project
artifact_numba,"Numba",mistral-small-24b,T0,0,0.2000,oss_project
artifact_numba,"Numba",gemma-3-4b,T0,0,0.2000,oss_project
artifact_numba,"Numba",llama-3.1-8b,T0,0,0.4000,oss_project
artifact_numba,"Numba",kimi-k2.6-think,T0,0,0.4000,oss_project
artifact_numba,"Numba",gemma-3-12b,T0,0,0.2000,oss_project
artifact_numba,"Numba",ministral-3b,T0,0,0.6000,oss_project
artifact_numba,"Numba",glm-4.7-think,T0,0,0.4000,oss_project
artifact_numba,"Numba",qwen3.5-397b-a17b-think,T0,0,0.5000,oss_project
artifact_numba,"Numba",ernie-4.5-300b-a47b,T0,0,0.4000,oss_project
artifact_numba,"Numba",gpt-oss-20b-think,T0,0,0.4000,oss_project
artifact_numba,"Numba",minimax-m2.7-think,T0,0,0.4000,oss_project
artifact_cub,"CUB",gpt-5.4,T0,0,0.5000,oss_project
artifact_cub,"CUB",gpt-5.5-think,T0,0,0.4000,oss_project
artifact_cub,"CUB",gpt-5.3,T0,0,0.5000,oss_project
artifact_cub,"CUB",claude-opus-4.6-think,T0,0,1.0000,oss_project
artifact_cub,"CUB",claude-sonnet-4.6-think,T0,0,0.5000,oss_project
artifact_cub,"CUB",gemini-3-flash-think,T0,0,0.4000,oss_project
artifact_cub,"CUB",kimi-k2,T0,0,0.7000,oss_project
artifact_cub,"CUB",gemini-3.1-pro,T0,0,0.5000,oss_project
artifact_cub,"CUB",grok-4.20-think,T0,0,0.5000,oss_project
artifact_cub,"CUB",llama-4-maverick,T0,0,0.4000,oss_project
artifact_cub,"CUB",grok-4,T0,0,0.7000,oss_project
artifact_cub,"CUB",deepseek-v4-pro-think,T0,0,0.2800,oss_project
artifact_cub,"CUB",deepseek-v3.2-think,T0,0,0.5000,oss_project
artifact_cub,"CUB",mistral-large,T0,0,0.4000,oss_project
artifact_cub,"CUB",kimi-k2.6-think,T0,0,0.7000,oss_project
artifact_cub,"CUB",gemini-2.5-pro-think,T0,0,0.4000,oss_project
artifact_cub,"CUB",deepseek-v4-flash-think,T0,0,0.7000,oss_project
artifact_cub,"CUB",glm-4-32b,T0,0,0.4000,oss_project
artifact_cub,"CUB",qwen3-235b-a22b-think,T0,0,0.3000,oss_project
artifact_cub,"CUB",llama-3.1-8b,T0,0,0.0000,oss_project
artifact_cub,"CUB",gemma-4-31b,T0,0,0.4000,oss_project
artifact_cub,"CUB",mistral-medium-3.1,T0,0,0.5000,oss_project
artifact_cub,"CUB",phi-4,T0,0,0.1000,oss_project
artifact_cub,"CUB",llama-3.3-70b,T0,0,0.3000,oss_project
artifact_cub,"CUB",ministral-3b,T0,0,0.0000,oss_project
artifact_cub,"CUB",llama-3.2-1b,T0,0,0.1000,oss_project
artifact_cub,"CUB",qwen3-8b-think,T0,0,0.2800,oss_project
artifact_cub,"CUB",qwen3-32b-think,T0,0,0.4000,oss_project
artifact_cub,"CUB",gemma-3-4b,T0,0,0.1200,oss_project
artifact_cub,"CUB",glm-5.1-think,T0,0,1.0000,oss_project
artifact_cub,"CUB",ernie-4.5-300b-a47b,T0,0,0.2800,oss_project
artifact_cub,"CUB",minimax-m2.7-think,T0,0,0.5000,oss_project
artifact_cub,"CUB",qwen3.5-397b-a17b-think,T0,0,0.4000,oss_project
artifact_cub,"CUB",glm-4.7-think,T0,0,0.5000,oss_project
artifact_cub,"CUB",gpt-oss-20b-think,T0,0,0.6000,oss_project
artifact_cub,"CUB",gemma-3-12b,T0,0,0.2800,oss_project
artifact_cub,"CUB",mistral-small-24b,T0,0,0.0000,oss_project
artifact_apex,"Apex",gpt-5.4,T0,0,0.5000,oss_project
artifact_apex,"Apex",gpt-5.3,T0,0,0.4000,oss_project
artifact_apex,"Apex",gemini-3-flash-think,T0,0,0.4000,oss_project
artifact_apex,"Apex",gpt-5.5-think,T0,0,0.7000,oss_project
artifact_apex,"Apex",claude-opus-4.6-think,T0,0,1.0000,oss_project
artifact_apex,"Apex",gemini-3.1-pro,T0,0,0.5000,oss_project
artifact_apex,"Apex",grok-4.20-think,T0,0,0.6000,oss_project
artifact_apex,"Apex",claude-sonnet-4.6-think,T0,0,0.7000,oss_project
artifact_apex,"Apex",grok-4,T0,0,0.6000,oss_project
artifact_apex,"Apex",kimi-k2,T0,0,0.6000,oss_project
artifact_apex,"Apex",llama-4-maverick,T0,0,0.4000,oss_project
artifact_apex,"Apex",mistral-large,T0,0,0.4000,oss_project
artifact_apex,"Apex",gemini-2.5-pro-think,T0,0,0.4000,oss_project
artifact_apex,"Apex",deepseek-v4-pro-think,T0,0,0.4000,oss_project
artifact_apex,"Apex",qwen3-235b-a22b-think,T0,0,0.4000,oss_project
artifact_apex,"Apex",mistral-medium-3.1,T0,0,0.6000,oss_project
artifact_apex,"Apex",kimi-k2.6-think,T0,0,0.6000,oss_project
artifact_apex,"Apex",glm-4-32b,T0,0,0.4000,oss_project
artifact_apex,"Apex",glm-4.7-think,T0,0,0.5000,oss_project
artifact_apex,"Apex",qwen3.5-397b-a17b-think,T0,0,0.4000,oss_project
artifact_apex,"Apex",llama-3.3-70b,T0,0,0.5000,oss_project
artifact_apex,"Apex",qwen3-8b-think,T0,0,0.4000,oss_project
artifact_apex,"Apex",qwen3-32b-think,T0,0,0.0000,oss_project
artifact_apex,"Apex",phi-4,T0,0,0.2800,oss_project
artifact_apex,"Apex",gpt-oss-20b-think,T0,0,0.6000,oss_project
artifact_apex,"Apex",gemma-3-4b,T0,0,0.7000,oss_project
artifact_apex,"Apex",ernie-4.5-300b-a47b,T0,0,0.4000,oss_project
artifact_apex,"Apex",glm-5.1-think,T0,0,0.5000,oss_project
artifact_apex,"Apex",llama-3.2-1b,T0,0,0.4000,oss_project
artifact_apex,"Apex",llama-3.1-8b,T0,0,0.4000,oss_project
artifact_apex,"Apex",ministral-3b,T0,0,0.0000,oss_project
artifact_apex,"Apex",gemma-3-12b,T0,0,0.4000,oss_project
artifact_apex,"Apex",deepseek-v4-flash-think,T0,0,0.4000,oss_project
artifact_apex,"Apex",gemma-4-31b,T0,0,0.4000,oss_project
artifact_apex,"Apex",deepseek-v3.2-think,T0,0,0.5000,oss_project
artifact_apex,"Apex",mistral-small-24b,T0,0,0.0000,oss_project
artifact_apex,"Apex",minimax-m2.7-think,T0,0,1.0000,oss_project
artifact_haystack,"Haystack",claude-sonnet-4.6-think,T0,0,0.8000,oss_project
artifact_haystack,"Haystack",gemini-3-flash-think,T0,0,0.7000,oss_project
artifact_haystack,"Haystack",gpt-5.5-think,T0,0,1.0000,oss_project
artifact_haystack,"Haystack",gpt-5.3,T0,0,1.0000,oss_project
artifact_haystack,"Haystack",claude-opus-4.6-think,T0,0,1.0000,oss_project
artifact_haystack,"Haystack",gpt-5.4,T0,0,0.7000,oss_project
artifact_haystack,"Haystack",gemini-3.1-pro,T0,0,0.5000,oss_project
artifact_haystack,"Haystack",llama-4-maverick,T0,0,1.0000,oss_project
artifact_haystack,"Haystack",grok-4,T0,0,0.7500,oss_project
artifact_haystack,"Haystack",deepseek-v4-flash-think,T0,0,0.5000,oss_project
artifact_haystack,"Haystack",kimi-k2,T0,0,0.5000,oss_project
