entity_id,entity_name,model_id,is_refusal,coverage,accuracy,score,embedding_sim
noird_g_gu_yizheng_2011,"Gu Yizheng (古裔正)",qwen3-32b-think,0,0.000,0.000,0.000,0.905
noird_g_gu_yizheng_2011,"Gu Yizheng (古裔正)",phi-4,0,0.700,1.000,0.700,0.923
noird_g_gu_yizheng_2011,"Gu Yizheng (古裔正)",gemma-3-12b,0,0.800,1.000,0.800,0.946
noird_g_gu_yizheng_2011,"Gu Yizheng (古裔正)",glm-4.7-think,1,0.000,0.000,0.000,0.460
noird_g_gu_yizheng_2011,"Gu Yizheng (古裔正)",nemotron-3-ultra-think,1,0.000,0.000,0.000,0.460
noird_g_gu_yizheng_2011,"Gu Yizheng (古裔正)",step-3.7-flash-think,1,0.000,0.000,0.000,0.460
noird_g_gu_yizheng_2011,"Gu Yizheng (古裔正)",gemma-3-4b,0,0.400,0.400,0.160,0.933
noird_g_hu_jun_2011,"Hu Jun (胡钧)",qwen3.5-397b-a17b-think,0,0.000,0.000,0.000,0.839
noird_g_gu_yizheng_2011,"Gu Yizheng (古裔正)",kimi-k2.7-code-think,1,0.000,0.000,0.000,0.460
noird_g_gu_yizheng_2011,"Gu Yizheng (古裔正)",nemotron-3-nano-30b-think,1,0.000,0.000,0.000,0.460
noird_g_wang_dongyue_2011,"Wang Dongyue (王东岳)",gpt-5.3,1,0.000,0.000,0.000,0.437
noird_g_wang_dongyue_2011,"Wang Dongyue (王东岳)",claude-opus-4.6-think,1,0.000,0.000,0.000,0.437
noird_g_gu_yizheng_2011,"Gu Yizheng (古裔正)",claude-fable-5-think,0,0.000,0.000,0.000,0.873
noird_g_gu_yizheng_2011,"Gu Yizheng (古裔正)",minimax-m3-think,1,0.000,0.000,0.000,0.460
noird_g_gu_yizheng_2011,"Gu Yizheng (古裔正)",glm-5.2-think,0,1.000,0.700,0.700,0.957
noird_g_wang_dongyue_2011,"Wang Dongyue (王东岳)",gpt-5.4,0,0.600,1.000,0.600,0.921
noird_g_wang_dongyue_2011,"Wang Dongyue (王东岳)",gemini-3-flash-think,0,1.000,1.000,1.000,0.912
noird_g_gu_yizheng_2011,"Gu Yizheng (古裔正)",qwen3.7-max-think,1,0.000,0.000,0.000,0.460
noird_g_wang_dongyue_2011,"Wang Dongyue (王东岳)",gemini-3.1-pro,1,0.000,0.000,0.000,0.437
noird_g_wang_dongyue_2011,"Wang Dongyue (王东岳)",gpt-5.5-think,0,0.700,1.000,0.700,0.915
noird_g_wang_dongyue_2011,"Wang Dongyue (王东岳)",claude-sonnet-4.6-think,0,0.800,1.000,0.800,0.922
noird_g_wang_dongyue_2011,"Wang Dongyue (王东岳)",llama-4-maverick,0,0.700,1.000,0.700,0.927
noird_g_wang_dongyue_2011,"Wang Dongyue (王东岳)",gemini-2.5-pro-think,0,1.000,1.000,1.000,0.912
noird_g_wang_dongyue_2011,"Wang Dongyue (王东岳)",deepseek-v4-pro-think,0,1.000,1.000,1.000,0.905
noird_g_wang_dongyue_2011,"Wang Dongyue (王东岳)",qwen3-32b-think,1,0.000,0.000,0.000,0.437
noird_g_wang_dongyue_2011,"Wang Dongyue (王东岳)",gemma-4-31b,1,0.000,0.000,0.000,0.437
noird_g_gu_yizheng_2011,"Gu Yizheng (古裔正)",qwen3.5-397b-a17b-think,0,0.000,0.000,0.000,0.827
noird_g_wang_dongyue_2011,"Wang Dongyue (王东岳)",llama-3.3-70b,0,0.700,1.000,0.700,0.952
noird_g_wang_dongyue_2011,"Wang Dongyue (王东岳)",deepseek-v3.2-think,0,0.900,1.000,0.900,0.918
noird_g_wang_dongyue_2011,"Wang Dongyue (王东岳)",qwen3-8b-think,1,0.000,0.000,0.000,0.437
noird_g_wang_dongyue_2011,"Wang Dongyue (王东岳)",qwen3-235b-a22b-think,0,0.700,1.000,0.700,0.889
noird_g_wang_dongyue_2011,"Wang Dongyue (王东岳)",mistral-small-24b,1,0.000,0.000,0.000,0.390
noird_g_wang_dongyue_2011,"Wang Dongyue (王东岳)",glm-5.1-think,1,0.000,0.000,0.000,0.437
noird_g_wang_dongyue_2011,"Wang Dongyue (王东岳)",gpt-oss-20b-think,1,0.000,0.000,0.000,0.437
noird_g_wang_dongyue_2011,"Wang Dongyue (王东岳)",gemma-3-4b,0,1.000,1.000,1.000,0.905
noird_g_wang_dongyue_2011,"Wang Dongyue (王东岳)",gemma-3-12b,0,0.800,1.000,0.800,0.915
noird_g_wang_dongyue_2011,"Wang Dongyue (王东岳)",claude-fable-5-think,0,0.000,0.000,0.000,0.873
noird_g_wang_dongyue_2011,"Wang Dongyue (王东岳)",glm-4.7-think,0,0.800,1.000,0.800,0.877
noird_g_wang_dongyue_2011,"Wang Dongyue (王东岳)",minimax-m3-think,1,0.000,0.000,0.000,0.437
noird_g_wang_dongyue_2011,"Wang Dongyue (王东岳)",glm-5.2-think,0,0.900,1.000,0.900,0.957
noird_g_wang_dongyue_2011,"Wang Dongyue (王东岳)",kimi-k2.7-code-think,1,0.000,0.000,0.000,0.390
noird_g_wang_dongyue_2011,"Wang Dongyue (王东岳)",nemotron-3-ultra-think,1,0.000,0.000,0.000,0.437
noird_g_wang_dongyue_2011,"Wang Dongyue (王东岳)",phi-4,0,0.800,0.700,0.560,0.907
noird_g_li_jiahao_2011,"Li Jiahao (李嘉浩)",gpt-5.4,1,0.000,0.000,0.000,0.426
noird_g_wang_dongyue_2011,"Wang Dongyue (王东岳)",llama-3.1-8b,0,0.000,0.000,0.000,0.903
noird_g_li_jiahao_2011,"Li Jiahao (李嘉浩)",gpt-5.3,1,0.000,0.000,0.000,0.426
noird_g_li_jiahao_2011,"Li Jiahao (李嘉浩)",claude-opus-4.6-think,1,0.000,0.000,0.000,0.426
noird_g_wang_dongyue_2011,"Wang Dongyue (王东岳)",step-3.7-flash-think,1,0.000,0.000,0.000,0.437
noird_g_wang_dongyue_2011,"Wang Dongyue (王东岳)",minimax-m2.7-think,0,0.000,0.000,0.000,0.337
noird_g_wang_dongyue_2011,"Wang Dongyue (王东岳)",qwen3.7-max-think,1,0.000,0.000,0.000,0.437
noird_g_wang_dongyue_2011,"Wang Dongyue (王东岳)",nemotron-3-nano-30b-think,0,0.800,1.000,0.800,0.883
noird_g_li_jiahao_2011,"Li Jiahao (李嘉浩)",deepseek-v4-pro-think,1,0.000,0.000,0.000,0.426
noird_g_li_jiahao_2011,"Li Jiahao (李嘉浩)",gpt-5.5-think,0,0.500,1.000,0.500,0.935
noird_g_li_jiahao_2011,"Li Jiahao (李嘉浩)",claude-sonnet-4.6-think,0,0.800,1.000,0.800,0.884
noird_g_li_jiahao_2011,"Li Jiahao (李嘉浩)",gemini-3.1-pro,1,0.000,0.000,0.000,0.426
noird_g_li_jiahao_2011,"Li Jiahao (李嘉浩)",kimi-k2.6-think,1,0.000,0.000,0.000,0.426
noird_g_wang_dongyue_2011,"Wang Dongyue (王东岳)",deepseek-v4-flash-think,0,1.000,1.000,1.000,0.656
noird_g_wang_dongyue_2011,"Wang Dongyue (王东岳)",kimi-k2.6-think,1,0.000,0.000,0.000,0.437
noird_g_li_jiahao_2011,"Li Jiahao (李嘉浩)",gemini-3-flash-think,0,0.700,1.000,0.700,0.922
noird_g_li_jiahao_2011,"Li Jiahao (李嘉浩)",qwen3-32b-think,1,0.000,0.000,0.000,0.426
noird_g_li_jiahao_2011,"Li Jiahao (李嘉浩)",llama-4-maverick,0,0.500,1.000,0.500,0.932
noird_g_li_jiahao_2011,"Li Jiahao (李嘉浩)",qwen3-235b-a22b-think,1,0.000,0.000,0.000,0.426
noird_g_li_jiahao_2011,"Li Jiahao (李嘉浩)",gemini-2.5-pro-think,0,0.800,1.000,0.800,0.875
noird_g_li_jiahao_2011,"Li Jiahao (李嘉浩)",minimax-m2.7-think,1,0.000,0.000,0.000,0.426
noird_g_li_jiahao_2011,"Li Jiahao (李嘉浩)",gemma-4-31b,0,0.600,0.700,0.420,0.944
noird_g_li_jiahao_2011,"Li Jiahao (李嘉浩)",deepseek-v4-flash-think,1,0.000,0.000,0.000,0.426
noird_g_li_jiahao_2011,"Li Jiahao (李嘉浩)",glm-4.7-think,0,0.900,1.000,0.900,0.953
noird_g_li_jiahao_2011,"Li Jiahao (李嘉浩)",phi-4,0,0.400,1.000,0.400,0.918
noird_g_li_jiahao_2011,"Li Jiahao (李嘉浩)",deepseek-v3.2-think,0,1.000,1.000,1.000,0.920
noird_g_li_jiahao_2011,"Li Jiahao (李嘉浩)",glm-5.1-think,1,0.000,0.000,0.000,0.426
noird_g_li_jiahao_2011,"Li Jiahao (李嘉浩)",qwen3-8b-think,0,0.700,1.000,0.700,0.924
noird_g_li_jiahao_2011,"Li Jiahao (李嘉浩)",gpt-oss-20b-think,1,0.000,0.000,0.000,0.426
noird_g_li_jiahao_2011,"Li Jiahao (李嘉浩)",mistral-small-24b,0,0.000,0.000,0.000,0.851
noird_g_li_jiahao_2011,"Li Jiahao (李嘉浩)",llama-3.1-8b,0,0.000,0.000,0.000,0.879
noird_g_li_jiahao_2011,"Li Jiahao (李嘉浩)",llama-3.3-70b,0,0.000,0.000,0.000,0.912
noird_g_li_jiahao_2011,"Li Jiahao (李嘉浩)",gemma-3-12b,0,0.800,1.000,0.800,0.928
noird_g_li_jiahao_2011,"Li Jiahao (李嘉浩)",kimi-k2.7-code-think,1,0.000,0.000,0.000,0.426
noird_g_li_jiahao_2011,"Li Jiahao (李嘉浩)",gemma-3-4b,0,0.800,1.000,0.800,0.898
noird_g_li_jiahao_2011,"Li Jiahao (李嘉浩)",nemotron-3-ultra-think,1,0.000,0.000,0.000,0.426
noird_g_li_jiahao_2011,"Li Jiahao (李嘉浩)",claude-fable-5-think,0,0.000,0.000,0.000,0.911
noird_g_li_jiahao_2011,"Li Jiahao (李嘉浩)",nemotron-3-nano-30b-think,1,0.000,0.000,0.000,0.426
noird_s_dou_peng_2011,"Dou Peng (窦芃)",gpt-5.3,1,0.000,0.000,0.000,0.450
noird_s_dou_peng_2011,"Dou Peng (窦芃)",claude-opus-4.6-think,1,0.000,0.000,0.000,0.450
noird_s_dou_peng_2011,"Dou Peng (窦芃)",gpt-5.5-think,1,0.000,0.000,0.000,0.450
noird_s_dou_peng_2011,"Dou Peng (窦芃)",gpt-5.4,0,0.700,1.000,0.700,0.871
noird_g_li_jiahao_2011,"Li Jiahao (李嘉浩)",minimax-m3-think,0,0.000,0.000,0.000,0.876
noird_g_li_jiahao_2011,"Li Jiahao (李嘉浩)",glm-5.2-think,0,0.900,1.000,0.900,0.947
noird_g_li_jiahao_2011,"Li Jiahao (李嘉浩)",step-3.7-flash-think,0,0.800,0.600,0.480,0.943
noird_g_li_jiahao_2011,"Li Jiahao (李嘉浩)",qwen3.7-max-think,1,0.000,0.000,0.000,0.426
noird_s_dou_peng_2011,"Dou Peng (窦芃)",deepseek-v4-pro-think,1,0.000,0.000,0.000,0.450
noird_s_dou_peng_2011,"Dou Peng (窦芃)",gemini-3.1-pro,1,0.000,0.000,0.000,0.450
noird_s_dou_peng_2011,"Dou Peng (窦芃)",claude-sonnet-4.6-think,0,0.000,0.000,0.000,0.912
noird_s_dou_peng_2011,"Dou Peng (窦芃)",gemini-3-flash-think,0,1.000,1.000,1.000,0.892
noird_s_dou_peng_2011,"Dou Peng (窦芃)",llama-4-maverick,0,0.700,1.000,0.700,0.919
noird_s_dou_peng_2011,"Dou Peng (窦芃)",deepseek-v4-flash-think,1,0.000,0.000,0.000,0.450
noird_s_dou_peng_2011,"Dou Peng (窦芃)",gemini-2.5-pro-think,0,1.000,1.000,1.000,0.880
noird_s_dou_peng_2011,"Dou Peng (窦芃)",qwen3-235b-a22b-think,1,0.000,0.000,0.000,0.450
noird_s_dou_peng_2011,"Dou Peng (窦芃)",gemma-4-31b,1,0.000,0.000,0.000,0.450
noird_s_dou_peng_2011,"Dou Peng (窦芃)",qwen3-32b-think,1,0.000,0.000,0.000,0.450
noird_s_dou_peng_2011,"Dou Peng (窦芃)",glm-5.1-think,1,0.000,0.000,0.000,0.450
noird_s_dou_peng_2011,"Dou Peng (窦芃)",glm-4.7-think,1,0.000,0.000,0.000,0.450
noird_s_dou_peng_2011,"Dou Peng (窦芃)",deepseek-v3.2-think,0,1.000,1.000,1.000,0.913
noird_s_dou_peng_2011,"Dou Peng (窦芃)",kimi-k2.6-think,1,0.000,0.000,0.000,0.450
noird_s_dou_peng_2011,"Dou Peng (窦芃)",mistral-small-24b,0,0.000,0.000,0.000,0.847
noird_s_dou_peng_2011,"Dou Peng (窦芃)",phi-4,0,0.900,1.000,0.900,0.921
noird_s_dou_peng_2011,"Dou Peng (窦芃)",llama-3.1-8b,0,0.000,0.000,0.000,0.898
noird_s_dou_peng_2011,"Dou Peng (窦芃)",qwen3-8b-think,0,0.000,0.000,0.000,0.886
noird_s_dou_peng_2011,"Dou Peng (窦芃)",llama-3.3-70b,0,0.000,0.000,0.000,0.892
noird_s_dou_peng_2011,"Dou Peng (窦芃)",gemma-3-12b,0,0.800,1.000,0.800,0.924
noird_s_dou_peng_2011,"Dou Peng (窦芃)",gpt-oss-20b-think,1,0.000,0.000,0.000,0.450
noird_s_dou_peng_2011,"Dou Peng (窦芃)",minimax-m3-think,1,0.000,0.000,0.000,0.450
noird_s_dou_peng_2011,"Dou Peng (窦芃)",minimax-m2.7-think,1,0.000,0.000,0.000,0.450
noird_s_dou_peng_2011,"Dou Peng (窦芃)",kimi-k2.7-code-think,1,0.000,0.000,0.000,0.429
noird_s_dou_peng_2011,"Dou Peng (窦芃)",glm-5.2-think,1,0.000,0.000,0.000,0.450
noird_s_dou_peng_2011,"Dou Peng (窦芃)",nemotron-3-ultra-think,1,0.000,0.000,0.000,0.450
noird_s_dou_peng_2011,"Dou Peng (窦芃)",step-3.7-flash-think,1,0.000,0.000,0.000,0.450
noird_s_zeng_jinzhi_2011,"Zeng Jinzhi (曾進智)",gpt-5.4,1,0.000,0.000,0.000,0.403
noird_s_zeng_jinzhi_2011,"Zeng Jinzhi (曾進智)",gpt-5.3,1,0.000,0.000,0.000,0.403
noird_s_dou_peng_2011,"Dou Peng (窦芃)",gemma-3-4b,0,0.700,1.000,0.700,0.905
noird_s_dou_peng_2011,"Dou Peng (窦芃)",nemotron-3-nano-30b-think,1,0.000,0.000,0.000,0.450
noird_s_zeng_jinzhi_2011,"Zeng Jinzhi (曾進智)",claude-opus-4.6-think,1,0.000,0.000,0.000,0.403
noird_s_dou_peng_2011,"Dou Peng (窦芃)",claude-fable-5-think,0,0.000,0.000,0.000,0.913
noird_s_zeng_jinzhi_2011,"Zeng Jinzhi (曾進智)",deepseek-v4-pro-think,1,0.000,0.000,0.000,0.403
noird_s_dou_peng_2011,"Dou Peng (窦芃)",qwen3.7-max-think,1,0.000,0.000,0.000,0.450
noird_s_zeng_jinzhi_2011,"Zeng Jinzhi (曾進智)",gemini-3.1-pro,1,0.000,0.000,0.000,0.372
noird_s_zeng_jinzhi_2011,"Zeng Jinzhi (曾進智)",gemini-3-flash-think,0,1.000,1.000,1.000,0.874
noird_s_zeng_jinzhi_2011,"Zeng Jinzhi (曾進智)",claude-sonnet-4.6-think,0,0.000,0.000,0.000,0.817
noird_s_zeng_jinzhi_2011,"Zeng Jinzhi (曾進智)",gpt-5.5-think,0,0.800,1.000,0.800,0.925
noird_s_zeng_jinzhi_2011,"Zeng Jinzhi (曾進智)",glm-5.1-think,1,0.000,0.000,0.000,0.403
noird_s_zeng_jinzhi_2011,"Zeng Jinzhi (曾進智)",kimi-k2.6-think,1,0.000,0.000,0.000,0.403
noird_s_zeng_jinzhi_2011,"Zeng Jinzhi (曾進智)",deepseek-v4-flash-think,1,0.000,0.000,0.000,0.403
noird_s_zeng_jinzhi_2011,"Zeng Jinzhi (曾進智)",llama-4-maverick,0,0.000,0.000,0.000,0.841
noird_s_zeng_jinzhi_2011,"Zeng Jinzhi (曾進智)",glm-4.7-think,0,0.800,1.000,0.800,0.925
noird_s_zeng_jinzhi_2011,"Zeng Jinzhi (曾進智)",gemma-4-31b,1,0.000,0.000,0.000,0.403
noird_s_zeng_jinzhi_2011,"Zeng Jinzhi (曾進智)",qwen3-235b-a22b-think,1,0.000,0.000,0.000,0.403
noird_s_zeng_jinzhi_2011,"Zeng Jinzhi (曾進智)",gemini-2.5-pro-think,0,0.700,0.700,0.490,0.871
noird_s_zeng_jinzhi_2011,"Zeng Jinzhi (曾進智)",llama-3.3-70b,0,0.000,0.000,0.000,0.859
noird_s_zeng_jinzhi_2011,"Zeng Jinzhi (曾進智)",qwen3-8b-think,1,0.000,0.000,0.000,0.403
noird_s_zeng_jinzhi_2011,"Zeng Jinzhi (曾進智)",llama-3.1-8b,1,0.000,0.000,0.000,0.403
noird_s_zeng_jinzhi_2011,"Zeng Jinzhi (曾進智)",qwen3-32b-think,1,0.000,0.000,0.000,0.403
noird_s_zeng_jinzhi_2011,"Zeng Jinzhi (曾進智)",mistral-small-24b,1,0.000,0.000,0.000,0.372
noird_s_zeng_jinzhi_2011,"Zeng Jinzhi (曾進智)",minimax-m2.7-think,0,0.000,0.000,0.000,0.268
noird_s_zeng_jinzhi_2011,"Zeng Jinzhi (曾進智)",gpt-oss-20b-think,1,0.000,0.000,0.000,0.403
noird_s_zeng_jinzhi_2011,"Zeng Jinzhi (曾進智)",phi-4,0,0.800,1.000,0.800,0.914
noird_s_zeng_jinzhi_2011,"Zeng Jinzhi (曾進智)",deepseek-v3.2-think,0,1.000,1.000,1.000,0.888
noird_s_zeng_jinzhi_2011,"Zeng Jinzhi (曾進智)",gemma-3-12b,0,1.000,1.000,1.000,0.943
noird_s_zeng_jinzhi_2011,"Zeng Jinzhi (曾進智)",kimi-k2.7-code-think,1,0.000,0.000,0.000,0.403
noird_s_zeng_jinzhi_2011,"Zeng Jinzhi (曾進智)",minimax-m3-think,1,0.000,0.000,0.000,0.403
noird_s_zeng_jinzhi_2011,"Zeng Jinzhi (曾進智)",gemma-3-4b,0,0.700,0.700,0.490,0.938
noird_s_zeng_jinzhi_2011,"Zeng Jinzhi (曾進智)",nemotron-3-ultra-think,1,0.000,0.000,0.000,0.403
noird_s_zeng_jinzhi_2011,"Zeng Jinzhi (曾進智)",nemotron-3-nano-30b-think,1,0.000,0.000,0.000,0.403
noird_s_zeng_jinzhi_2011,"Zeng Jinzhi (曾進智)",step-3.7-flash-think,1,0.000,0.000,0.000,0.403
noird_s_gao_xianda_2011,"Gao Xianda (高贤达)",gpt-5.5-think,1,0.000,0.000,0.000,0.436
noird_g_wang_dongyue_2011,"Wang Dongyue (王东岳)",qwen3.5-397b-a17b-think,0,0.500,1.000,0.500,0.848
noird_s_zeng_jinzhi_2011,"Zeng Jinzhi (曾進智)",glm-5.2-think,1,0.000,0.000,0.000,0.403
noird_s_zeng_jinzhi_2011,"Zeng Jinzhi (曾進智)",claude-fable-5-think,0,0.000,0.000,0.000,0.868
noird_s_gao_xianda_2011,"Gao Xianda (高贤达)",gpt-5.3,1,0.000,0.000,0.000,0.436
noird_s_gao_xianda_2011,"Gao Xianda (高贤达)",claude-sonnet-4.6-think,1,0.000,0.000,0.000,0.410
noird_s_gao_xianda_2011,"Gao Xianda (高贤达)",claude-opus-4.6-think,1,0.000,0.000,0.000,0.436
noird_s_gao_xianda_2011,"Gao Xianda (高贤达)",gpt-5.4,0,0.800,1.000,0.800,0.898
noird_s_zeng_jinzhi_2011,"Zeng Jinzhi (曾進智)",qwen3.7-max-think,1,0.000,0.000,0.000,0.403
noird_s_gao_xianda_2011,"Gao Xianda (高贤达)",gemini-3.1-pro,1,0.000,0.000,0.000,0.436
noird_s_gao_xianda_2011,"Gao Xianda (高贤达)",deepseek-v4-pro-think,1,0.000,0.000,0.000,0.436
noird_s_gao_xianda_2011,"Gao Xianda (高贤达)",gemini-3-flash-think,0,1.000,1.000,1.000,0.899
noird_s_gao_xianda_2011,"Gao Xianda (高贤达)",deepseek-v3.2-think,1,0.000,0.000,0.000,0.436
noird_s_gao_xianda_2011,"Gao Xianda (高贤达)",kimi-k2.6-think,1,0.000,0.000,0.000,0.436
noird_s_gao_xianda_2011,"Gao Xianda (高贤达)",llama-4-maverick,0,0.000,0.000,0.000,0.876
noird_s_gao_xianda_2011,"Gao Xianda (高贤达)",glm-4.7-think,1,0.000,0.000,0.000,0.436
noird_s_dou_peng_2011,"Dou Peng (窦芃)",qwen3.5-397b-a17b-think,0,0.000,0.000,0.000,0.791
noird_s_gao_xianda_2011,"Gao Xianda (高贤达)",deepseek-v4-flash-think,1,0.000,0.000,0.000,0.436
noird_s_gao_xianda_2011,"Gao Xianda (高贤达)",qwen3-235b-a22b-think,1,0.000,0.000,0.000,0.436
noird_s_gao_xianda_2011,"Gao Xianda (高贤达)",glm-5.1-think,1,0.000,0.000,0.000,0.436
noird_s_gao_xianda_2011,"Gao Xianda (高贤达)",gemma-4-31b,0,1.000,1.000,1.000,0.955
noird_s_gao_xianda_2011,"Gao Xianda (高贤达)",minimax-m2.7-think,1,0.000,0.000,0.000,0.436
noird_s_gao_xianda_2011,"Gao Xianda (高贤达)",gemini-2.5-pro-think,0,1.000,1.000,1.000,0.912
noird_s_gao_xianda_2011,"Gao Xianda (高贤达)",mistral-small-24b,1,0.000,0.000,0.000,0.410
noird_s_gao_xianda_2011,"Gao Xianda (高贤达)",qwen3-32b-think,1,0.000,0.000,0.000,0.410
noird_s_gao_xianda_2011,"Gao Xianda (高贤达)",gpt-oss-20b-think,1,0.000,0.000,0.000,0.436
noird_s_gao_xianda_2011,"Gao Xianda (高贤达)",llama-3.3-70b,0,0.000,0.000,0.000,0.887
noird_s_gao_xianda_2011,"Gao Xianda (高贤达)",phi-4,0,0.000,0.000,0.000,0.876
noird_s_gao_xianda_2011,"Gao Xianda (高贤达)",llama-3.1-8b,0,0.000,0.000,0.000,0.915
noird_s_gao_xianda_2011,"Gao Xianda (高贤达)",gemma-3-4b,0,1.000,0.400,0.400,0.908
noird_s_gao_xianda_2011,"Gao Xianda (高贤达)",qwen3-8b-think,0,1.000,1.000,1.000,0.948
noird_s_gao_xianda_2011,"Gao Xianda (高贤达)",gemma-3-12b,0,0.700,1.000,0.700,0.949
noird_s_gao_xianda_2011,"Gao Xianda (高贤达)",nemotron-3-ultra-think,1,0.000,0.000,0.000,0.436
noird_s_gao_xianda_2011,"Gao Xianda (高贤达)",minimax-m3-think,1,0.000,0.000,0.000,0.436
noird_s_gao_xianda_2011,"Gao Xianda (高贤达)",nemotron-3-nano-30b-think,1,0.000,0.000,0.000,0.436
noird_s_yue_jinyang_2011,"Yue Jinyang (岳金阳)",gpt-5.4,1,0.000,0.000,0.000,0.433
noird_s_gao_xianda_2011,"Gao Xianda (高贤达)",kimi-k2.7-code-think,1,0.000,0.000,0.000,0.436
noird_s_yue_jinyang_2011,"Yue Jinyang (岳金阳)",gpt-5.5-think,1,0.000,0.000,0.000,0.433
noird_s_yue_jinyang_2011,"Yue Jinyang (岳金阳)",gpt-5.3,1,0.000,0.000,0.000,0.433
noird_s_yue_jinyang_2011,"Yue Jinyang (岳金阳)",claude-opus-4.6-think,1,0.000,0.000,0.000,0.433
noird_s_gao_xianda_2011,"Gao Xianda (高贤达)",claude-fable-5-think,0,0.000,0.000,0.000,0.876
noird_s_gao_xianda_2011,"Gao Xianda (高贤达)",glm-5.2-think,1,0.000,0.000,0.000,0.436
noird_s_gao_xianda_2011,"Gao Xianda (高贤达)",qwen3.7-max-think,1,0.000,0.000,0.000,0.436
noird_s_yue_jinyang_2011,"Yue Jinyang (岳金阳)",claude-sonnet-4.6-think,1,0.000,0.000,0.000,0.396
noird_s_yue_jinyang_2011,"Yue Jinyang (岳金阳)",deepseek-v4-pro-think,1,0.000,0.000,0.000,0.433
noird_s_yue_jinyang_2011,"Yue Jinyang (岳金阳)",gemini-3.1-pro,1,0.000,0.000,0.000,0.433
noird_g_li_jiahao_2011,"Li Jiahao (李嘉浩)",qwen3.5-397b-a17b-think,0,0.000,0.000,0.000,0.838
noird_s_yue_jinyang_2011,"Yue Jinyang (岳金阳)",deepseek-v3.2-think,1,0.000,0.000,0.000,0.433
noird_s_gao_xianda_2011,"Gao Xianda (高贤达)",step-3.7-flash-think,1,0.000,0.000,0.000,0.436
noird_s_yue_jinyang_2011,"Yue Jinyang (岳金阳)",gemini-3-flash-think,0,1.000,1.000,1.000,0.920
noird_s_yue_jinyang_2011,"Yue Jinyang (岳金阳)",kimi-k2.6-think,1,0.000,0.000,0.000,0.433
noird_s_yue_jinyang_2011,"Yue Jinyang (岳金阳)",glm-4.7-think,1,0.000,0.000,0.000,0.433
noird_s_yue_jinyang_2011,"Yue Jinyang (岳金阳)",llama-4-maverick,0,1.000,1.000,1.000,0.951
noird_s_yue_jinyang_2011,"Yue Jinyang (岳金阳)",qwen3-235b-a22b-think,1,0.000,0.000,0.000,0.433
noird_s_yue_jinyang_2011,"Yue Jinyang (岳金阳)",llama-3.3-70b,1,0.000,0.000,0.000,0.433
noird_s_yue_jinyang_2011,"Yue Jinyang (岳金阳)",glm-5.1-think,1,0.000,0.000,0.000,0.433
noird_s_yue_jinyang_2011,"Yue Jinyang (岳金阳)",qwen3-32b-think,1,0.000,0.000,0.000,0.433
noird_s_yue_jinyang_2011,"Yue Jinyang (岳金阳)",phi-4,0,1.000,1.000,1.000,0.891
noird_s_yue_jinyang_2011,"Yue Jinyang (岳金阳)",gemma-3-12b,0,0.700,1.000,0.700,0.953
noird_s_yue_jinyang_2011,"Yue Jinyang (岳金阳)",minimax-m2.7-think,0,0.000,0.000,0.000,0.287
noird_s_yue_jinyang_2011,"Yue Jinyang (岳金阳)",deepseek-v4-flash-think,1,0.000,0.000,0.000,0.433
noird_s_zeng_jinzhi_2011,"Zeng Jinzhi (曾進智)",qwen3.5-397b-a17b-think,0,0.000,0.000,0.000,0.800
noird_s_yue_jinyang_2011,"Yue Jinyang (岳金阳)",qwen3-8b-think,0,0.000,0.000,0.000,0.878
noird_s_yue_jinyang_2011,"Yue Jinyang (岳金阳)",gpt-oss-20b-think,1,0.000,0.000,0.000,0.433
noird_s_yue_jinyang_2011,"Yue Jinyang (岳金阳)",mistral-small-24b,0,0.000,0.000,0.000,0.838
noird_s_yue_jinyang_2011,"Yue Jinyang (岳金阳)",gemma-4-31b,0,1.000,1.000,1.000,0.943
noird_s_yue_jinyang_2011,"Yue Jinyang (岳金阳)",llama-3.1-8b,0,0.700,0.900,0.630,0.880
noird_s_yue_jinyang_2011,"Yue Jinyang (岳金阳)",kimi-k2.7-code-think,1,0.000,0.000,0.000,0.433
noird_s_yue_jinyang_2011,"Yue Jinyang (岳金阳)",nemotron-3-ultra-think,1,0.000,0.000,0.000,0.433
noird_s_yue_jinyang_2011,"Yue Jinyang (岳金阳)",gemma-3-4b,0,0.800,1.000,0.800,0.872
noird_s_yue_jinyang_2011,"Yue Jinyang (岳金阳)",step-3.7-flash-think,1,0.000,0.000,0.000,0.433
noird_s_yue_jinyang_2011,"Yue Jinyang (岳金阳)",minimax-m3-think,1,0.000,0.000,0.000,0.433
noird_s_liu_jingzhou_2011,"Liu Jingzhou (刘径舟)",gpt-5.4,1,0.000,0.000,0.000,0.425
noird_s_liu_jingzhou_2011,"Liu Jingzhou (刘径舟)",gpt-5.3,1,0.000,0.000,0.000,0.425
noird_s_liu_jingzhou_2011,"Liu Jingzhou (刘径舟)",claude-opus-4.6-think,1,0.000,0.000,0.000,0.425
noird_s_yue_jinyang_2011,"Yue Jinyang (岳金阳)",claude-fable-5-think,0,0.000,0.000,0.000,0.874
noird_s_yue_jinyang_2011,"Yue Jinyang (岳金阳)",nemotron-3-nano-30b-think,1,0.000,0.000,0.000,0.433
noird_s_liu_jingzhou_2011,"Liu Jingzhou (刘径舟)",gpt-5.5-think,1,0.000,0.000,0.000,0.425
