entity_id,entity_name,model_id,is_refusal,coverage,accuracy,score,embedding_sim
gpt5_cedric_whitney,"Cedric Whitney",glm-4-32b,0,0.000,0.000,0.000,0.590
gpt5_cedric_whitney,"Cedric Whitney",mistral-medium-3.1,0,0.000,0.000,0.000,0.590
gpt5_cedric_whitney,"Cedric Whitney",llama-4-maverick,0,0.000,0.000,0.000,0.874
gpt5_cedric_whitney,"Cedric Whitney",gemma-4-31b,1,0.000,0.000,0.000,0.515
gpt5_cedric_whitney,"Cedric Whitney",ernie-4.5-300b-a47b,0,0.000,0.000,0.000,0.596
gpt5_cedric_whitney,"Cedric Whitney",minimax-m2.7-think,0,0.000,0.000,0.000,0.578
gpt5_cedric_whitney,"Cedric Whitney",qwen3-8b-think,0,0.000,0.000,0.000,0.590
gpt5_yizhong_xiong,"Yizhong Xiong",mistral-small-24b,1,0.000,0.000,0.000,0.525
gpt5_cedric_whitney,"Cedric Whitney",qwen3-32b-think,0,0.000,0.000,0.000,0.903
gpt5_cedric_whitney,"Cedric Whitney",deepseek-v4-flash-think,0,0.000,0.000,0.000,0.873
gpt5_cedric_whitney,"Cedric Whitney",gemini-2.5-pro-think,0,0.000,0.000,0.000,0.837
gpt5_cedric_whitney,"Cedric Whitney",mistral-small-24b,1,0.000,0.000,0.000,0.515
gpt5_cedric_whitney,"Cedric Whitney",gemini-3-flash-think,0,0.400,0.400,0.160,0.836
gpt5_cedric_whitney,"Cedric Whitney",llama-3.1-8b,0,0.000,0.000,0.000,0.581
gpt5_lindsey_held,"Lindsey Held",gpt-5.4,1,0.000,0.000,0.000,0.530
gpt5_cedric_whitney,"Cedric Whitney",llama-3.2-1b,0,0.000,0.000,0.000,0.583
gpt5_cedric_whitney,"Cedric Whitney",gpt-oss-20b-think,1,0.000,0.000,0.000,0.515
gpt5_cedric_whitney,"Cedric Whitney",ministral-3b,0,0.000,0.000,0.000,0.592
gpt5_lindsey_held,"Lindsey Held",gpt-5.3,1,0.000,0.000,0.000,0.530
gpt5_cedric_whitney,"Cedric Whitney",phi-4,0,0.000,0.000,0.000,0.889
gpt5_cedric_whitney,"Cedric Whitney",gemma-3-12b,0,0.000,0.000,0.000,0.900
gpt5_lindsey_held,"Lindsey Held",grok-4.20-think,0,0.000,0.000,0.000,0.609
gpt5_cedric_whitney,"Cedric Whitney",llama-3.3-70b,0,0.500,1.000,0.500,0.878
gpt5_lindsey_held,"Lindsey Held",grok-4,0,0.000,0.000,0.000,0.594
gpt5_cedric_whitney,"Cedric Whitney",deepseek-v3.2-think,0,0.000,0.000,0.000,0.900
gpt5_lindsey_held,"Lindsey Held",kimi-k2,0,0.000,0.000,0.000,0.598
gpt5_lindsey_held,"Lindsey Held",deepseek-v4-pro-think,1,0.000,0.000,0.000,0.530
gpt5_lindsey_held,"Lindsey Held",claude-opus-4.6-think,0,0.000,0.000,0.000,0.600
gpt5_lindsey_held,"Lindsey Held",claude-sonnet-4.6-think,0,0.000,0.000,0.000,0.906
gpt5_cedric_whitney,"Cedric Whitney",gemma-3-4b,0,0.400,0.200,0.080,0.815
gpt5_yizhong_xiong,"Yizhong Xiong",glm-4.7-think,1,0.000,0.000,0.000,0.525
gpt5_lindsey_held,"Lindsey Held",mistral-large,0,0.000,0.000,0.000,0.591
gpt5_lindsey_held,"Lindsey Held",gemini-2.5-pro-think,0,0.000,0.000,0.000,0.861
gpt5_lindsey_held,"Lindsey Held",qwen3-235b-a22b-think,0,0.000,0.000,0.000,0.592
gpt5_lindsey_held,"Lindsey Held",kimi-k2.6-think,1,0.000,0.000,0.000,0.530
gpt5_cedric_whitney,"Cedric Whitney",glm-5.1-think,0,0.000,0.000,0.000,0.889
gpt5_lindsey_held,"Lindsey Held",deepseek-v4-flash-think,1,0.000,0.000,0.000,0.530
gpt5_lindsey_held,"Lindsey Held",gemma-4-31b,1,0.000,0.000,0.000,0.530
gpt5_lindsey_held,"Lindsey Held",glm-4-32b,0,0.000,0.000,0.000,0.593
gpt5_lindsey_held,"Lindsey Held",mistral-medium-3.1,0,0.000,0.000,0.000,0.591
gpt5_lindsey_held,"Lindsey Held",gemini-3-flash-think,0,0.300,0.100,0.030,0.781
gpt5_lindsey_held,"Lindsey Held",gpt-5.5-think,0,0.400,1.000,0.400,0.881
gpt5_lindsey_held,"Lindsey Held",qwen3-8b-think,0,0.000,0.000,0.000,0.598
gpt5_lindsey_held,"Lindsey Held",minimax-m2.7-think,0,0.000,0.000,0.000,0.580
gpt5_lindsey_held,"Lindsey Held",ernie-4.5-300b-a47b,0,0.000,0.000,0.000,0.598
gpt5_lindsey_held,"Lindsey Held",llama-4-maverick,0,0.800,1.000,0.800,0.932
gpt5_lindsey_held,"Lindsey Held",qwen3-32b-think,0,0.000,0.000,0.000,0.908
gpt5_lindsey_held,"Lindsey Held",gemini-3.1-pro,0,0.600,0.400,0.240,0.878
gpt5_lindsey_held,"Lindsey Held",llama-3.2-1b,0,0.000,0.000,0.000,0.586
gpt5_kristen_ying,"Kristen Ying",gpt-5.4,1,0.000,0.000,0.000,0.528
gpt5_lindsey_held,"Lindsey Held",gpt-oss-20b-think,1,0.000,0.000,0.000,0.530
gpt5_lindsey_held,"Lindsey Held",ministral-3b,0,0.000,0.000,0.000,0.596
gpt5_lindsey_held,"Lindsey Held",llama-3.1-8b,0,0.000,0.000,0.000,0.932
gpt5_lindsey_held,"Lindsey Held",glm-5.1-think,1,0.000,0.000,0.000,0.530
gpt5_kristen_ying,"Kristen Ying",gpt-5.3,1,0.000,0.000,0.000,0.528
gpt5_lindsey_held,"Lindsey Held",gemma-3-12b,0,0.700,1.000,0.700,0.942
gpt5_lindsey_held,"Lindsey Held",phi-4,0,0.000,0.000,0.000,0.894
gpt5_kristen_ying,"Kristen Ying",gpt-5.5-think,1,0.000,0.000,0.000,0.528
gpt5_kristen_ying,"Kristen Ying",grok-4.20-think,0,0.000,0.000,0.000,0.624
gpt5_kristen_ying,"Kristen Ying",claude-opus-4.6-think,1,0.000,0.000,0.000,0.472
gpt5_kristen_ying,"Kristen Ying",grok-4,0,0.000,0.000,0.000,0.607
gpt5_lindsey_held,"Lindsey Held",glm-4.7-think,1,0.000,0.000,0.000,0.530
gpt5_kristen_ying,"Kristen Ying",gemini-3-flash-think,1,0.000,0.000,0.000,0.528
gpt5_kristen_ying,"Kristen Ying",gemini-3.1-pro,1,0.000,0.000,0.000,0.472
gpt5_kristen_ying,"Kristen Ying",kimi-k2,0,0.000,0.000,0.000,0.608
gpt5_lindsey_held,"Lindsey Held",mistral-small-24b,0,0.000,0.000,0.000,0.790
gpt5_cedric_whitney,"Cedric Whitney",glm-4.7-think,0,0.000,0.000,0.000,0.918
gpt5_lindsey_held,"Lindsey Held",deepseek-v3.2-think,0,0.500,0.500,0.250,0.901
gpt5_kristen_ying,"Kristen Ying",claude-sonnet-4.6-think,0,0.000,0.000,0.000,0.928
gpt5_kristen_ying,"Kristen Ying",mistral-large,0,0.000,0.000,0.000,0.600
gpt5_lindsey_held,"Lindsey Held",llama-3.3-70b,0,0.500,1.000,0.500,0.918
gpt5_kristen_ying,"Kristen Ying",deepseek-v4-pro-think,1,0.000,0.000,0.000,0.528
gpt5_lindsey_held,"Lindsey Held",gemma-3-4b,0,0.500,0.400,0.200,0.848
gpt5_kristen_ying,"Kristen Ying",glm-4-32b,0,0.000,0.000,0.000,0.610
gpt5_kristen_ying,"Kristen Ying",deepseek-v3.2-think,1,0.000,0.000,0.000,0.528
gpt5_kristen_ying,"Kristen Ying",qwen3-235b-a22b-think,0,0.000,0.000,0.000,0.603
gpt5_kristen_ying,"Kristen Ying",mistral-medium-3.1,0,0.000,0.000,0.000,0.600
gpt5_kristen_ying,"Kristen Ying",gemma-4-31b,1,0.000,0.000,0.000,0.528
gpt5_kristen_ying,"Kristen Ying",llama-4-maverick,0,0.000,0.000,0.000,0.887
gpt5_kristen_ying,"Kristen Ying",qwen3-8b-think,0,0.000,0.000,0.000,0.613
gpt5_kristen_ying,"Kristen Ying",ernie-4.5-300b-a47b,0,0.000,0.000,0.000,0.608
gpt5_kristen_ying,"Kristen Ying",minimax-m2.7-think,0,0.000,0.000,0.000,0.596
gpt5_kristen_ying,"Kristen Ying",gpt-oss-20b-think,1,0.000,0.000,0.000,0.528
gpt5_kristen_ying,"Kristen Ying",llama-3.2-1b,0,0.000,0.000,0.000,0.598
gpt5_yizhong_xiong,"Yizhong Xiong",qwen3.5-397b-a17b-think,0,0.000,0.000,0.000,0.901
gpt5_kristen_ying,"Kristen Ying",phi-4,0,0.000,0.000,0.000,0.884
gpt5_kristen_ying,"Kristen Ying",qwen3-32b-think,1,0.000,0.000,0.000,0.528
gpt5_kristen_ying,"Kristen Ying",gemini-2.5-pro-think,0,0.000,0.000,0.000,0.916
gpt5_kristen_ying,"Kristen Ying",ministral-3b,0,0.000,0.000,0.000,0.604
gpt5_li_jing,"Li Jing",gpt-5.4,1,0.000,0.000,0.000,0.526
gpt5_tomek_korbak,"Tomek Korbak",qwen3.5-397b-a17b-think,0,0.000,0.000,0.000,0.848
gpt5_kristen_ying,"Kristen Ying",deepseek-v4-flash-think,0,0.000,0.000,0.000,0.896
gpt5_kristen_ying,"Kristen Ying",llama-3.1-8b,0,0.000,0.000,0.000,0.909
gpt5_li_jing,"Li Jing",gpt-5.3,1,0.000,0.000,0.000,0.526
gpt5_kristen_ying,"Kristen Ying",gemma-3-12b,0,0.700,1.000,0.700,0.938
gpt5_li_jing,"Li Jing",gpt-5.5-think,1,0.000,0.000,0.000,0.526
gpt5_kristen_ying,"Kristen Ying",llama-3.3-70b,0,0.500,1.000,0.500,0.884
gpt5_li_jing,"Li Jing",grok-4.20-think,0,0.000,0.000,0.000,0.615
gpt5_li_jing,"Li Jing",grok-4,0,0.000,0.000,0.000,0.594
gpt5_li_jing,"Li Jing",deepseek-v4-pro-think,1,0.000,0.000,0.000,0.526
gpt5_li_jing,"Li Jing",kimi-k2,0,0.000,0.000,0.000,0.602
gpt5_kristen_ying,"Kristen Ying",mistral-small-24b,1,0.000,0.000,0.000,0.472
gpt5_li_jing,"Li Jing",kimi-k2.6-think,1,0.000,0.000,0.000,0.526
gpt5_kristen_ying,"Kristen Ying",glm-5.1-think,0,0.000,0.000,0.000,0.892
gpt5_li_jing,"Li Jing",claude-sonnet-4.6-think,0,0.000,0.000,0.000,0.911
gpt5_li_jing,"Li Jing",mistral-large,0,0.000,0.000,0.000,0.595
gpt5_li_jing,"Li Jing",deepseek-v3.2-think,1,0.000,0.000,0.000,0.526
gpt5_li_jing,"Li Jing",qwen3-235b-a22b-think,0,0.000,0.000,0.000,0.603
gpt5_li_jing,"Li Jing",llama-4-maverick,0,0.000,0.000,0.000,0.902
gpt5_li_jing,"Li Jing",glm-4-32b,0,0.000,0.000,0.000,0.610
gpt5_li_jing,"Li Jing",qwen3-32b-think,1,0.000,0.000,0.000,0.526
gpt5_kristen_ying,"Kristen Ying",gemma-3-4b,0,0.500,0.100,0.050,0.847
gpt5_li_jing,"Li Jing",deepseek-v4-flash-think,1,0.000,0.000,0.000,0.526
gpt5_li_jing,"Li Jing",gemma-4-31b,1,0.000,0.000,0.000,0.526
gpt5_li_jing,"Li Jing",gemini-3-flash-think,0,0.400,0.300,0.120,0.798
gpt5_li_jing,"Li Jing",mistral-medium-3.1,0,0.000,0.000,0.000,0.595
gpt5_li_jing,"Li Jing",gemini-2.5-pro-think,0,0.000,0.000,0.000,0.894
gpt5_li_jing,"Li Jing",ernie-4.5-300b-a47b,0,0.000,0.000,0.000,0.602
gpt5_li_jing,"Li Jing",qwen3-8b-think,0,0.000,0.000,0.000,0.604
gpt5_li_jing,"Li Jing",minimax-m2.7-think,0,0.000,0.000,0.000,0.586
gpt5_li_jing,"Li Jing",mistral-small-24b,1,0.000,0.000,0.000,0.462
gpt5_li_jing,"Li Jing",gpt-oss-20b-think,1,0.000,0.000,0.000,0.526
gpt5_li_jing,"Li Jing",claude-opus-4.6-think,0,0.200,1.000,0.200,0.864
gpt5_li_jing,"Li Jing",llama-3.2-1b,0,0.000,0.000,0.000,0.590
gpt5_jiancheng_liu,"Jiancheng Liu",gpt-5.4,1,0.000,0.000,0.000,0.520
gpt5_li_jing,"Li Jing",ministral-3b,0,0.000,0.000,0.000,0.598
gpt5_kristen_ying,"Kristen Ying",glm-4.7-think,1,0.000,0.000,0.000,0.528
gpt5_li_jing,"Li Jing",llama-3.3-70b,0,0.400,1.000,0.400,0.862
gpt5_li_jing,"Li Jing",gemma-3-12b,0,0.700,1.000,0.700,0.918
gpt5_li_jing,"Li Jing",phi-4,0,0.000,0.000,0.000,0.891
gpt5_jiancheng_liu,"Jiancheng Liu",gpt-5.5-think,1,0.000,0.000,0.000,0.520
gpt5_jiancheng_liu,"Jiancheng Liu",grok-4.20-think,0,0.000,0.000,0.000,0.603
gpt5_jiancheng_liu,"Jiancheng Liu",grok-4,0,0.000,0.000,0.000,0.573
gpt5_li_jing,"Li Jing",llama-3.1-8b,0,0.700,1.000,0.700,0.792
gpt5_li_jing,"Li Jing",glm-5.1-think,0,0.000,0.000,0.000,0.899
gpt5_jiancheng_liu,"Jiancheng Liu",gpt-5.3,0,0.000,0.000,0.000,0.922
gpt5_jiancheng_liu,"Jiancheng Liu",deepseek-v4-pro-think,1,0.000,0.000,0.000,0.520
gpt5_kristen_ying,"Kristen Ying",kimi-k2.6-think,0,0.000,0.000,0.000,0.897
gpt5_jiancheng_liu,"Jiancheng Liu",kimi-k2,0,0.000,0.000,0.000,0.593
gpt5_jiancheng_liu,"Jiancheng Liu",claude-sonnet-4.6-think,0,0.000,0.000,0.000,0.909
gpt5_jiancheng_liu,"Jiancheng Liu",mistral-large,0,0.000,0.000,0.000,0.583
gpt5_li_jing,"Li Jing",gemini-3.1-pro,0,0.100,0.000,0.000,0.853
gpt5_jiancheng_liu,"Jiancheng Liu",gemini-3-flash-think,1,0.000,0.000,0.000,0.520
gpt5_jiancheng_liu,"Jiancheng Liu",llama-4-maverick,0,0.000,0.000,0.000,0.880
gpt5_nicklas_ansman,"Nicklas Ansman",qwen3.5-397b-a17b-think,0,0.000,0.000,0.000,0.900
gpt5_jiancheng_liu,"Jiancheng Liu",qwen3-235b-a22b-think,0,0.000,0.000,0.000,0.589
gpt5_jiancheng_liu,"Jiancheng Liu",glm-4-32b,0,0.000,0.000,0.000,0.594
gpt5_jiancheng_liu,"Jiancheng Liu",gemini-3.1-pro,0,0.000,0.000,0.000,0.887
gpt5_jiancheng_liu,"Jiancheng Liu",gemini-2.5-pro-think,0,0.000,0.000,0.000,0.868
gpt5_jiancheng_liu,"Jiancheng Liu",gemma-4-31b,1,0.000,0.000,0.000,0.520
gpt5_jiancheng_liu,"Jiancheng Liu",mistral-medium-3.1,0,0.000,0.000,0.000,0.583
gpt5_jiancheng_liu,"Jiancheng Liu",deepseek-v4-flash-think,0,0.000,0.000,0.000,0.911
gpt5_jiancheng_liu,"Jiancheng Liu",kimi-k2.6-think,1,0.000,0.000,0.000,0.520
gpt5_li_jing,"Li Jing",glm-4.7-think,0,0.100,0.100,0.010,0.771
gpt5_jiancheng_liu,"Jiancheng Liu",minimax-m2.7-think,0,0.000,0.000,0.000,0.573
gpt5_jiancheng_liu,"Jiancheng Liu",llama-3.1-8b,1,0.000,0.000,0.000,0.549
gpt5_jiancheng_liu,"Jiancheng Liu",ernie-4.5-300b-a47b,0,0.000,0.000,0.000,0.593
gpt5_jiancheng_liu,"Jiancheng Liu",qwen3-8b-think,0,0.000,0.000,0.000,0.586
gpt5_jiancheng_liu,"Jiancheng Liu",claude-opus-4.6-think,0,0.000,0.000,0.000,0.930
gpt5_jiancheng_liu,"Jiancheng Liu",ministral-3b,0,0.000,0.000,0.000,0.585
gpt5_jiancheng_liu,"Jiancheng Liu",gpt-oss-20b-think,1,0.000,0.000,0.000,0.520
gpt5_cedric_whitney,"Cedric Whitney",kimi-k2.6-think,0,0.000,0.000,0.000,0.847
gpt5_hanson_wang,"Hanson Wang",gpt-5.4,1,0.000,0.000,0.000,0.525
gpt5_hanson_wang,"Hanson Wang",gpt-5.3,1,0.000,0.000,0.000,0.525
gpt5_hanson_wang,"Hanson Wang",gpt-5.5-think,1,0.000,0.000,0.000,0.525
gpt5_jiancheng_liu,"Jiancheng Liu",phi-4,0,0.000,0.000,0.000,0.852
gpt5_jiancheng_liu,"Jiancheng Liu",llama-3.2-1b,0,0.000,0.000,0.000,0.578
gpt5_jiancheng_liu,"Jiancheng Liu",llama-3.3-70b,0,0.500,1.000,0.500,0.857
gpt5_jiancheng_liu,"Jiancheng Liu",deepseek-v3.2-think,0,0.800,1.000,0.800,0.941
gpt5_jiancheng_liu,"Jiancheng Liu",gemma-3-12b,0,0.000,0.000,0.000,0.891
gpt5_hanson_wang,"Hanson Wang",grok-4.20-think,0,0.000,0.000,0.000,0.625
gpt5_hanson_wang,"Hanson Wang",grok-4,0,0.000,0.000,0.000,0.594
gpt5_jiancheng_liu,"Jiancheng Liu",qwen3-32b-think,0,0.000,0.000,0.000,0.924
gpt5_hanson_wang,"Hanson Wang",kimi-k2,0,0.000,0.000,0.000,0.615
gpt5_hanson_wang,"Hanson Wang",gemini-3.1-pro,1,0.000,0.000,0.000,0.525
gpt5_hanson_wang,"Hanson Wang",claude-opus-4.6-think,0,0.000,0.000,0.000,0.873
gpt5_hanson_wang,"Hanson Wang",claude-sonnet-4.6-think,0,0.000,0.000,0.000,0.910
gpt5_jiancheng_liu,"Jiancheng Liu",gemma-3-4b,0,0.800,0.400,0.320,0.848
gpt5_hanson_wang,"Hanson Wang",kimi-k2.6-think,1,0.000,0.000,0.000,0.525
gpt5_hanson_wang,"Hanson Wang",mistral-large,0,0.000,0.000,0.000,0.606
gpt5_hanson_wang,"Hanson Wang",llama-4-maverick,0,0.000,0.000,0.000,0.875
gpt5_kristen_ying,"Kristen Ying",qwen3.5-397b-a17b-think,0,0.000,0.000,0.000,0.851
gpt5_hanson_wang,"Hanson Wang",deepseek-v4-flash-think,1,0.000,0.000,0.000,0.525
gpt5_hanson_wang,"Hanson Wang",qwen3-235b-a22b-think,0,0.000,0.000,0.000,0.610
gpt5_hanson_wang,"Hanson Wang",gemini-2.5-pro-think,0,0.000,0.000,0.000,0.902
gpt5_hanson_wang,"Hanson Wang",gemma-4-31b,1,0.000,0.000,0.000,0.525
gpt5_hanson_wang,"Hanson Wang",glm-4-32b,0,0.000,0.000,0.000,0.611
gpt5_hanson_wang,"Hanson Wang",gemini-3-flash-think,0,0.700,0.500,0.350,0.851
gpt5_li_jing,"Li Jing",gemma-3-4b,0,0.000,0.000,0.000,0.847
gpt5_hanson_wang,"Hanson Wang",mistral-medium-3.1,0,0.000,0.000,0.000,0.606
gpt5_hanson_wang,"Hanson Wang",ernie-4.5-300b-a47b,0,0.000,0.000,0.000,0.615
gpt5_hanson_wang,"Hanson Wang",minimax-m2.7-think,0,0.000,0.000,0.000,0.602
gpt5_hanson_wang,"Hanson Wang",deepseek-v4-pro-think,1,0.000,0.000,0.000,0.525
gpt5_hanson_wang,"Hanson Wang",qwen3-8b-think,0,0.000,0.000,0.000,0.616
gpt5_jiancheng_liu,"Jiancheng Liu",glm-5.1-think,0,0.000,0.000,0.000,0.892
gpt5_jiancheng_liu,"Jiancheng Liu",glm-4.7-think,1,0.000,0.000,0.000,0.520
gpt5_hanson_wang,"Hanson Wang",llama-3.2-1b,0,0.000,0.000,0.000,0.603
gpt5_hanson_wang,"Hanson Wang",ministral-3b,0,0.000,0.000,0.000,0.610
gpt5_hanson_wang,"Hanson Wang",llama-3.3-70b,0,0.500,1.000,0.500,0.903
gpt5_hanson_wang,"Hanson Wang",gpt-oss-20b-think,1,0.000,0.000,0.000,0.525
gpt5_hanson_wang,"Hanson Wang",phi-4,0,0.000,0.000,0.000,0.881
gpt5_yushi_wang,"Yushi Wang",gpt-5.3,1,0.000,0.000,0.000,0.522
gpt5_yushi_wang,"Yushi Wang",gpt-5.5-think,1,0.000,0.000,0.000,0.522
gpt5_ilge_akkaya,"Ilge Akkaya",qwen3.5-397b-a17b-think,0,0.200,1.000,0.200,0.854
gpt5_hanson_wang,"Hanson Wang",gemma-3-12b,0,0.600,0.300,0.180,0.869
gpt5_hanson_wang,"Hanson Wang",qwen3-32b-think,0,0.700,1.000,0.700,0.930
gpt5_yushi_wang,"Yushi Wang",grok-4.20-think,0,0.000,0.000,0.000,0.612
gpt5_yushi_wang,"Yushi Wang",grok-4,0,0.000,0.000,0.000,0.574
gpt5_hanson_wang,"Hanson Wang",llama-3.1-8b,0,0.400,1.000,0.400,0.793
gpt5_yushi_wang,"Yushi Wang",gpt-5.4,0,0.700,1.000,0.700,0.930
gpt5_hanson_wang,"Hanson Wang",gemma-3-4b,0,0.600,0.100,0.060,0.844
gpt5_yushi_wang,"Yushi Wang",kimi-k2,0,0.000,0.000,0.000,0.600
gpt5_hanson_wang,"Hanson Wang",glm-4.7-think,1,0.000,0.000,0.000,0.525
gpt5_yushi_wang,"Yushi Wang",gemini-3.1-pro,1,0.000,0.000,0.000,0.522
gpt5_yushi_wang,"Yushi Wang",claude-opus-4.6-think,0,0.000,0.000,0.000,0.918
gpt5_yushi_wang,"Yushi Wang",mistral-large,0,0.000,0.000,0.000,0.595
gpt5_yushi_wang,"Yushi Wang",claude-sonnet-4.6-think,0,0.000,0.000,0.000,0.907
gpt5_hanson_wang,"Hanson Wang",glm-5.1-think,0,0.000,0.000,0.000,0.912
gpt5_yushi_wang,"Yushi Wang",kimi-k2.6-think,0,0.000,0.000,0.000,0.905
gpt5_yushi_wang,"Yushi Wang",glm-4-32b,0,0.000,0.000,0.000,0.602
gpt5_yushi_wang,"Yushi Wang",qwen3-235b-a22b-think,0,0.000,0.000,0.000,0.595
gpt5_yushi_wang,"Yushi Wang",gemma-4-31b,1,0.000,0.000,0.000,0.522
gpt5_yushi_wang,"Yushi Wang",mistral-medium-3.1,0,0.000,0.000,0.000,0.595
gpt5_yushi_wang,"Yushi Wang",ernie-4.5-300b-a47b,0,0.000,0.000,0.000,0.600
gpt5_yushi_wang,"Yushi Wang",deepseek-v4-flash-think,1,0.000,0.000,0.000,0.522
gpt5_yushi_wang,"Yushi Wang",gemini-2.5-pro-think,0,0.000,0.000,0.000,0.876
gpt5_hanson_wang,"Hanson Wang",deepseek-v3.2-think,0,0.600,0.500,0.300,0.895
gpt5_yushi_wang,"Yushi Wang",llama-3.1-8b,1,0.000,0.000,0.000,0.575
gpt5_yushi_wang,"Yushi Wang",llama-4-maverick,0,0.000,0.000,0.000,0.907
gpt5_yushi_wang,"Yushi Wang",minimax-m2.7-think,0,0.000,0.000,0.000,0.588
gpt5_jiancheng_liu,"Jiancheng Liu",mistral-small-24b,0,0.000,0.000,0.000,0.814
gpt5_yushi_wang,"Yushi Wang",qwen3-8b-think,0,0.000,0.000,0.000,0.599
gpt5_yushi_wang,"Yushi Wang",mistral-small-24b,1,0.000,0.000,0.000,0.522
gpt5_yushi_wang,"Yushi Wang",llama-3.2-1b,0,0.000,0.000,0.000,0.587
gpt5_yushi_wang,"Yushi Wang",ministral-3b,0,0.000,0.000,0.000,0.599
gpt5_xiangning_chen,"Xiangning Chen",gpt-5.4,1,0.000,0.000,0.000,0.521
gpt5_yushi_wang,"Yushi Wang",gpt-oss-20b-think,1,0.000,0.000,0.000,0.522
gpt5_yushi_wang,"Yushi Wang",gemini-3-flash-think,0,0.600,0.500,0.300,0.865
gpt5_yushi_wang,"Yushi Wang",qwen3-32b-think,0,0.000,0.000,0.000,0.911
gpt5_yushi_wang,"Yushi Wang",deepseek-v4-pro-think,1,0.000,0.000,0.000,0.522
gpt5_yushi_wang,"Yushi Wang",phi-4,0,0.000,0.000,0.000,0.877
gpt5_yushi_wang,"Yushi Wang",glm-4.7-think,0,0.000,0.000,0.000,0.911
gpt5_xiangning_chen,"Xiangning Chen",gpt-5.5-think,1,0.000,0.000,0.000,0.521
gpt5_yushi_wang,"Yushi Wang",gemma-3-12b,0,0.700,0.500,0.350,0.854
gpt5_hanson_wang,"Hanson Wang",mistral-small-24b,0,0.000,0.000,0.000,0.877
gpt5_yushi_wang,"Yushi Wang",llama-3.3-70b,0,0.500,1.000,0.500,0.876
gpt5_xiangning_chen,"Xiangning Chen",grok-4.20-think,0,0.000,0.000,0.000,0.616
gpt5_lindsey_held,"Lindsey Held",qwen3.5-397b-a17b-think,0,0.000,0.000,0.000,0.844
gpt5_xiangning_chen,"Xiangning Chen",grok-4,0,0.000,0.000,0.000,0.591
gpt5_xiangning_chen,"Xiangning Chen",gpt-5.3,0,0.000,0.000,0.000,0.912
gpt5_xiangning_chen,"Xiangning Chen",kimi-k2,0,0.000,0.000,0.000,0.604
gpt5_xiangning_chen,"Xiangning Chen",mistral-large,0,0.000,0.000,0.000,0.592
gpt5_yushi_wang,"Yushi Wang",glm-5.1-think,0,0.000,0.000,0.000,0.901
gpt5_xiangning_chen,"Xiangning Chen",gemini-3-flash-think,0,0.400,1.000,0.400,0.759
gpt5_xiangning_chen,"Xiangning Chen",llama-4-maverick,0,0.000,0.000,0.000,0.899
gpt5_xiangning_chen,"Xiangning Chen",deepseek-v4-flash-think,1,0.000,0.000,0.000,0.521
gpt5_xiangning_chen,"Xiangning Chen",deepseek-v4-pro-think,1,0.000,0.000,0.000,0.521
gpt5_xiangning_chen,"Xiangning Chen",qwen3-235b-a22b-think,0,0.000,0.000,0.000,0.601
gpt5_shaokyi_amdo,"Shaokyi Amdo",qwen3.5-397b-a17b-think,0,0.000,0.000,0.000,0.895
gpt5_xiangning_chen,"Xiangning Chen",gemma-4-31b,1,0.000,0.000,0.000,0.521
gpt5_xiangning_chen,"Xiangning Chen",glm-4-32b,0,0.000,0.000,0.000,0.609
gpt5_xiangning_chen,"Xiangning Chen",mistral-medium-3.1,0,0.000,0.000,0.000,0.592
gpt5_xiangning_chen,"Xiangning Chen",ernie-4.5-300b-a47b,0,0.000,0.000,0.000,0.604
gpt5_xiangning_chen,"Xiangning Chen",minimax-m2.7-think,0,0.000,0.000,0.000,0.586
gpt5_xiangning_chen,"Xiangning Chen",claude-opus-4.6-think,0,0.500,1.000,0.500,0.856
gpt5_xiangning_chen,"Xiangning Chen",qwen3-8b-think,0,0.000,0.000,0.000,0.605
gpt5_xiangning_chen,"Xiangning Chen",qwen3-32b-think,1,0.000,0.000,0.000,0.521
gpt5_yushi_wang,"Yushi Wang",deepseek-v3.2-think,0,0.400,0.500,0.200,0.796
gpt5_hanson_wang,"Hanson Wang",qwen3.5-397b-a17b-think,0,0.000,0.000,0.000,0.896
gpt5_xiangning_chen,"Xiangning Chen",claude-sonnet-4.6-think,0,0.100,1.000,0.100,0.716
gpt5_xiangning_chen,"Xiangning Chen",phi-4,0,0.000,0.000,0.000,0.878
gpt5_xiangning_chen,"Xiangning Chen",llama-3.2-1b,0,0.000,0.000,0.000,0.592
gpt5_xiangning_chen,"Xiangning Chen",ministral-3b,0,0.000,0.000,0.000,0.596
gpt5_xiangning_chen,"Xiangning Chen",gemini-2.5-pro-think,0,0.000,0.000,0.000,0.922
gpt5_sulman_choudhry,"Sulman Choudhry",qwen3.5-397b-a17b-think,0,0.000,0.000,0.000,0.855
gpt5_xiangning_chen,"Xiangning Chen",llama-3.3-70b,0,0.500,1.000,0.500,0.877
gpt5_joseph_mo,"Joseph Mo",gpt-5.3,1,0.000,0.000,0.000,0.517
gpt5_joseph_mo,"Joseph Mo",gpt-5.5-think,1,0.000,0.000,0.000,0.517
gpt5_xiangning_chen,"Xiangning Chen",gemma-3-12b,0,0.800,0.900,0.720,0.887
gpt5_joseph_mo,"Joseph Mo",grok-4.20-think,0,0.000,0.000,0.000,0.603
gpt5_xiangning_chen,"Xiangning Chen",deepseek-v3.2-think,0,0.700,1.000,0.700,0.924
